CH1,CH2,CH3,CH4,CH5
-79.253,-68.337,-73.237,-75.195,-84.791
-80.476,-73.156,-72.812,-78.332,-86.329
-78.509,-71.099,-73.732,-76.272,-85.955
-79.814,-76.129,-73.688,-77.836,-86.626
-75.412,-68.287,-72.513,-75.952,-86.302
-76.081,-74.109,-70.324,-73.707,-83.784
-74.102,-78.06,-75.205,-75.412,-85.531
-75.934,-67.515,-70.568,-75.84,-85.664
-78.825,-70.833,-73.985,-76.657,-85.137
-79.15,-77.062,-74.452,-73.826,-84.683
-77.791,-74.226,-74.495,-74.425,-84.567
-76.899,-74.302,-72.826,-68.74,-71.154
-76.27,-71.327,-74.509,-78.673,-85.813
-78.719,-73.717,-72.297,-72.76,-85.777
-78.409,-71.954,-66.476,-70.545,-84.243
-76.783,-72.032,-76.157,-70.811,-85.638
-73.919,-77.002,-74.1,-70.349,-86.446
-78.61,-75.086,-74.534,-77.019,-85.328
-77.045,-76.231,-72.301,-69.896,-74.515
-73.766,-80.303,-73.392,-71.998,-85.187
-76.107,-74.829,-75.841,-76.15,-86.125
-79.224,-78.293,-75.108,-71.413,-85.027
-72.398,-78.986,-72.534,-78.098,-84.181
-75.67,-78.533,-72.921,-76.17,-86.511
-79.68,-74.675,-72.086,-74.534,-86.228
-74.26,-73.054,-68.666,-69.48,-85.297
-77.325,-69.494,-76.27,-76.612,-86.614
-74.713,-75.311,-71.939,-69.174,-86.065
-76.205,-75.364,-74.492,-76.481,-85.736
-79.228,-78.206,-70.203,-69.104,-84.995
-80.672,-70.707,-75.566,-75.531,-86.085
-79.222,-71.977,-74.987,-78.072,-86.036
-79.062,-72.958,-72.752,-76.863,-85.18
-75.472,-75.775,-72.832,-69.205,-86.52
-74.604,-78.869,-71.8,-74.364,-84.927
-75.663,-75.937,-68.788,-68.255,-86.263
-73.396,-71.58,-71.06,-71.415,-86.052
-74.922,-74.004,-69.619,-69.106,-86.73
-73.96,-76.255,-63.304,-75.762,-85.729
-74.712,-68.589,-72.657,-74.736,-85.148
-75.545,-70.34,-75.505,-73.135,-85.352
-79.833,-68.837,-72.983,-76.406,-86.672
-76.858,-70.948,-71.211,-68.875,-85.838
-74.579,-72.933,-72.261,-70.725,-84.056
-73.66,-70.654,-69.45,-73.804,-85.661
-81.653,-69.82,-69.893,-68.619,-85.284
-76.321,-66.808,-69.295,-72.946,-82.821
-81.268,-66.38,-69.26,-73.042,-84.228
-73.974,-66.982,-72.341,-71.94,-85.316
-81.526,-67.644,-71.396,-68.797,-84.993
-75.346,-68.274,-73.375,-71.91,-86.309
-78.274,-69.723,-69.404,-72.838,-84.709
-78.931,-75.109,-68.126,-70.628,-85.645
-79.892,-73.47,-70.998,-69.616,-85.232
-73.647,-73.741,-71.981,-68.719,-85.421
-79.91,-73.918,-69.16,-71.527,-83.374
-74.523,-75.925,-76.034,-73.548,-84.775
-70.738,-74.272,-74.603,-68.751,-85.539
-81.531,-72.499,-73.381,-78.665,-85.473
-74.959,-74.038,-70.701,-68.103,-83.752
-72.988,-74.102,-72.784,-70.353,-85.221
-76.27,-72.956,-71.54,-73.95,-83.987
-74.058,-72.641,-69.196,-71.697,-71.295
-72.931,-72.158,-70.992,-72.209,-85.769
-73.87,-69.617,-72.866,-80.669,-85.877
-77.371,-75.512,-72.533,-69.623,-86.118
-78.029,-71.803,-70.723,-69.835,-86.394
-73.817,-78.423,-72.035,-72.033,-86.112
-81.096,-73.058,-75.938,-71.395,-85.747
-72.143,-75.644,-70.256,-70.036,-85.14
-78.072,-77.054,-71.362,-66.872,-84.945
-78.423,-72.04,-66.604,-70.905,-85.576
-73.397,-69.541,-74.089,-71.469,-86.385
-76.617,-69.984,-69.945,-71.305,-82.885
-78.544,-75.536,-71.971,-72.029,-85.949
-79.03,-77.787,-65.896,-67.022,-85.505
-76.26,-71.749,-73.474,-73.723,-87.019
-76.232,-71.518,-69.493,-71.94,-86.2
-81.562,-72.56,-70.416,-67.069,-85.959
-72.833,-68.733,-71.934,-72.645,-86.097
-76.996,-69.151,-72.006,-71.964,-85.907
-77.745,-70.476,-73.493,-72.029,-85.372
-74.186,-70.451,-72.808,-71.704,-86.211
-75.974,-77.722,-70.156,-74.508,-69.809
-77.078,-77.022,-72.9,-73.582,-83.974
-76.715,-78.371,-73.26,-73.514,-85.119
-76.124,-75.429,-72.787,-71.335,-85.763
-72.848,-73.071,-73.625,-70.688,-85.567
-82.28,-75.078,-70.53,-70.282,-83.011
-79.456,-76.169,-74.327,-71.793,-85.402
-72.867,-76.247,-68.585,-70.858,-85.598
-73.571,-71.361,-69.947,-72.709,-84.585
-74.919,-69.57,-73.988,-72.419,-85.055
-72.485,-69.325,-77.296,-74.105,-86.222
-74.419,-72.744,-74.116,-75.188,-83.423
-69.605,-72.341,-74.837,-77.507,-85.79
-73.346,-74.225,-72.456,-75.833,-85.662
-74.991,-76.443,-67.889,-75.285,-84.682
-72.566,-75.657,-77.171,-74.541,-85.556
-71.933,-76.132,-76.722,-68.035,-84.994
-76.655,-80.519,-77.358,-77.422,-86.134
-70.385,-75.628,-75.083,-71.878,-85.309
-72.773,-67.953,-75.066,-71.353,-86.053
-72.743,-74.019,-76.128,-67.97,-83.472
-74.635,-69.62,-75.99,-72.066,-86.082
-71.705,-68.906,-76.42,-72.538,-85.216
-78.618,-66.69,-75.071,-68.356,-83.474
-80.083,-69.843,-72.854,-68.168,-86.227
-76.505,-77.631,-73.97,-75.484,-86.379
-77.199,-75.841,-77.115,-67.611,-86.181
-72.286,-78.398,-75.013,-71.499,-84.931
-76.145,-73.896,-71.597,-72.663,-85.137
-74.284,-79.488,-75.773,-71.737,-86.205
-75.632,-70.951,-79.128,-68.739,-84.825
-73.206,-72.96,-73.456,-73.871,-85.04
-75.976,-75.382,-71.423,-74.245,-86.232
-75.934,-76.084,-76.182,-72.831,-85.822
-71.483,-75.556,-75.718,-73.503,-84.883
-76.784,-78.227,-74.976,-72.272,-84.539
-75.498,-78.673,-74.801,-73.959,-86.065
-78.984,-80.786,-76.411,-72.895,-85.789
-77.527,-80.159,-74.18,-68.701,-85.74
-71.372,-70.672,-73.202,-77.017,-86.151
-78.746,-82.752,-74.959,-72.37,-84.279
-72.407,-77.65,-71.922,-71.803,-84.226
-76.568,-75.989,-73.659,-66.656,-85.654
-71.81,-71.586,-75.464,-67.258,-84.634
-74.97,-74.159,-75.96,-68.452,-85.726
-73.084,-70.56,-71.65,-72.689,-84.94
-79.333,-72.923,-70.211,-72.1,-84.532
-79.837,-71.665,-74.412,-75.523,-84.901
-76.039,-76.697,-74.156,-71.528,-85.195
-74.476,-77.157,-73.582,-72.829,-85.791
-73.393,-73.099,-73.971,-70.752,-75.678
-72.239,-78.635,-74.324,-67.88,-85.566
-71.185,-79.25,-71.435,-67.567,-85.458
-76.126,-75.135,-74.291,-72.754,-84.736
-75.806,-78.53,-76.118,-75.017,-85.556
-79.087,-73.699,-75.005,-73.89,-82.74
-74.104,-74.413,-77.596,-71.022,-84.994
-74.441,-79.726,-74.959,-69.934,-86.563
-77.852,-71.556,-74.813,-72.072,-86.138
-73.409,-76.447,-74.489,-74.751,-85.216
-72.507,-78.084,-73.873,-68.182,-86.448
-73.235,-78.99,-69.469,-69.189,-85.927
-80.638,-76.753,-76.138,-80.545,-84.239
-73.996,-79.307,-73.799,-77.758,-85.755
-73.995,-78.837,-74.623,-69.969,-83.036
-74.809,-70.995,-74.866,-76.375,-85.498
-76.575,-71.034,-75.792,-69.288,-83.515
-75.342,-69.874,-74.825,-74.3,-86.187
-71.542,-74.451,-71.247,-69.496,-85.708
-77.207,-78.705,-73.746,-73.09,-85.256
-71.629,-76.122,-73.58,-73.168,-83.836
-79.273,-76.538,-69.225,-73.651,-85.685
-73.199,-78.423,-74.905,-69.162,-85.869
-76.873,-67.203,-73.56,-73.184,-85.973
-74.403,-76.361,-73.649,-71.681,-86.777
-79.941,-80.105,-71.795,-73.202,-83.977
-75.253,-81.573,-74.685,-72.935,-85.725
-76.974,-79.373,-71.001,-72.233,-73.723
-75.492,-70.913,-73.616,-71.254,-85.478
-75.144,-80.142,-75.052,-71.192,-82.809
-71.507,-75.808,-70.768,-71.554,-85.153
-77.898,-79.078,-73.281,-73.781,-84.42
-71.61,-75.068,-73.844,-69.474,-85.475
-73.051,-74.185,-74.477,-68.256,-86.49
-72.689,-76.786,-73.065,-71.054,-85.497
-71.103,-72.649,-73.448,-69.473,-86.386
-76.065,-75.119,-67.015,-74.443,-79.996
-75.929,-75.033,-71.653,-74.131,-71.154
-73.134,-68.864,-72.751,-77.042,-84.701
-71.909,-73.066,-72.825,-76.201,-85.223
-76.31,-69.593,-72.36,-72.525,-85.368
-80.85,-76.069,-74.937,-74.791,-85.505
-74.882,-73.409,-74.678,-70.603,-85.346
-71.828,-70.846,-75.237,-73.632,-85.972
-74.462,-72.29,-68.357,-72.015,-86.102
-74.733,-65.564,-71.951,-70.972,-84.174
-78.729,-65.773,-70.782,-75.546,-85.493
-72.207,-66.689,-69.791,-71.31,-85.107
-75.043,-67.404,-75.206,-74.554,-85.581
-72.473,-70.66,-72.902,-75.703,-86.052
-76.858,-75.261,-72.916,-70.689,-86.207
-80.919,-68.377,-70.036,-72.816,-86.528
-74.971,-69.094,-68.596,-72.467,-86.086
-74.021,-67.764,-72.346,-72.545,-86.185
-73.25,-71.085,-74.153,-73.623,-83.577
-78.631,-66.099,-71.355,-73.419,-84.808
-75.435,-69.311,-71.39,-73.682,-85.175
-78.268,-73.782,-70.072,-69.144,-86.407
-75.174,-70.135,-75.832,-68.169,-86.243
-74.487,-76.681,-74.721,-72.204,-85.422
-71.315,-68.426,-76.295,-79.951,-84.628
-72.684,-68.838,-70.312,-72.479,-85.6
-73.424,-70.033,-76.708,-73.086,-85.034
-74.068,-73.804,-73.783,-73.704,-85.896
-70.436,-71.324,-72.807,-68.724,-86.083
-73.455,-75.711,-75.132,-72.718,-72.041
-72.037,-69.796,-71.815,-68.568,-85.299
-76.357,-67.367,-74.598,-68.765,-85.754
-74.451,-66.675,-73.692,-72.959,-85.597
-76.492,-73.573,-74.833,-76.42,-85.658
-78.253,-69.432,-71.244,-72.824,-84.753
-71.519,-72.1,-74.571,-72.269,-85.187
-75.639,-69.904,-73.786,-72.11,-85.537
-82.261,-76.686,-73.793,-74.515,-86.492
-73.616,-72.803,-73.57,-71.029,-85.241
-73.614,-73.42,-72.648,-71.947,-85.519
-71.524,-68.982,-73.64,-73.788,-85.889
-75.391,-72.346,-74.162,-76.697,-83.921
-73.364,-71.297,-72.009,-74.285,-85.38
-73.984,-65.458,-73.892,-69.375,-85.082
-76.601,-75.063,-72.299,-75.357,-85.597
-79.34,-74.416,-73.936,-72.893,-86.242
-74.643,-74.854,-71.468,-80.448,-83.009
-75.179,-76.586,-75.097,-69.242,-84.732
-75.357,-76.018,-74.914,-72.521,-85.982
-76.854,-70.86,-73.701,-70.101,-85.537
-71.37,-74.714,-71.266,-74.636,-84.583
-78.451,-77.665,-71.185,-71.767,-84.188
-73.641,-64.425,-72.645,-72.947,-84.909
-74.918,-73.907,-72.905,-73.014,-83.932
-71.762,-75.853,-71.772,-72.215,-85.445
-76.722,-69.058,-69.967,-71.574,-71.529
-71.804,-70.203,-74.127,-71.171,-85.762
-75.057,-72.786,-69.535,-71.801,-85.013
-72.692,-68.435,-66.29,-69.169,-85.432
-78.158,-70.151,-72.741,-69.309,-84.59
-73.28,-66.017,-74.516,-69.134,-86.403
-75.338,-70.269,-74.234,-75.129,-84.658
-71.39,-66.897,-73.813,-72.344,-84.652
-77.8,-67.505,-73.378,-74.573,-85.985
-77.895,-69.11,-72.604,-68.607,-86.063
-76.303,-72.45,-71.833,-73.153,-86.348
-74.226,-73.362,-72.224,-68.781,-85.047
-71.959,-67.477,-73.579,-69.295,-85.728
-81.303,-67.068,-73.745,-72.302,-85.103
-75.544,-68.92,-71.663,-75.864,-84.764
-72.296,-70.602,-73.64,-73.327,-82.466
-73.436,-71.469,-72.902,-70.288,-81.433
-80.378,-65.635,-69.738,-73.311,-85.191
-72.464,-70.517,-74.759,-72.36,-84.397
-81.556,-71.961,-67.867,-68.979,-85.214
-76.051,-65.733,-68.014,-73.267,-86.594
-76.117,-67.239,-67.01,-73.249,-86.344
-77.779,-68.684,-68.966,-70.095,-79.15
-74.941,-71.913,-66.792,-72.717,-86.573
-74.544,-72.571,-72.048,-73.148,-84.889
-74.539,-75.426,-70.407,-72.217,-86.256
-73.47,-65.908,-72.668,-68.437,-85.286
-72.814,-69.694,-73.202,-68.985,-78.958
-78.34,-68.631,-70.73,-72.078,-86.735
-76.285,-70.156,-69.994,-71.623,-84.66
-82.551,-68.775,-72.602,-74.26,-86.149
-72.589,-64.237,-72.743,-72.667,-85.452
-78.154,-67.805,-72.433,-76.177,-67.873
-75.473,-64.764,-68.031,-75.942,-85.603
-73.205,-67.074,-72.06,-71.925,-85.344
-74.095,-66.51,-73.007,-71.175,-85.426
-83.254,-70.927,-70.814,-68.934,-85.807
-74.001,-70.155,-73.16,-67.023,-85.324
-71.487,-65.799,-69.367,-73.673,-85.266
-77.789,-64.115,-69.033,-74.319,-84.075
-75.553,-65.532,-69.064,-69.09,-86.242
-76.335,-63.777,-68.381,-79.267,-85.61
-79.393,-68.205,-71.323,-79.146,-84.322
-73.521,-72.768,-68.384,-75.375,-85.988
-75.576,-70.404,-71.492,-68.958,-82.988
-81.155,-70.8,-71.464,-66.105,-85.61
-79.809,-78.507,-70.814,-74.967,-84.39
-77.027,-78.262,-74.531,-72.877,-84.595
-80.79,-69.788,-69.636,-75.015,-84.988
-75.401,-66.325,-75.485,-68.931,-85.124
-72.498,-72.729,-76.537,-78.192,-84.17
-77.494,-66.473,-68.302,-68.296,-85.233
-78.814,-68.112,-73.006,-76.144,-84.584
-73.462,-72.727,-74.569,-78.667,-85.842
-77.288,-61.688,-70.725,-78.974,-85.771
-75.216,-65.855,-74.315,-75.005,-86.048
-74.65,-69.647,-74.751,-74.116,-85.021
-75.741,-67.985,-72.488,-76.62,-85.134
-76.256,-69.484,-72.087,-68.89,-84.64
-81.267,-73.026,-74.145,-74.653,-84.74
-74.375,-67.531,-73.169,-74.607,-84.252
-80.238,-67.426,-72.318,-77.22,-85.885
-78.717,-66.228,-72.925,-76.209,-86.029
-82.23,-67.79,-72.659,-74.396,-84.668
-74.935,-67.682,-76.507,-78.191,-86.57
-79.973,-76.081,-71.354,-74.853,-86.018
-78.528,-68.57,-73.142,-74.016,-84.861
-78.07,-67.8,-74.227,-77.957,-84.503
-73.965,-68.789,-76.385,-73.131,-86.351
-79.288,-66.595,-74.548,-74.564,-85.161
-79.716,-71.004,-75.469,-74.805,-83.918
-75.794,-68.483,-76.529,-68.887,-85.972
-74.475,-74.422,-75.079,-73.722,-84.934
-72.054,-71.718,-72.269,-70.088,-85.808
-76.07,-66.393,-70.81,-72.655,-85.234
-73.15,-73.99,-76.669,-68.249,-84.595
-73.573,-69.819,-70.985,-72.038,-85.731
-79.463,-66.201,-74.655,-72.189,-84.998
-78.921,-80.949,-74.609,-75.288,-84.54
-73.714,-73.433,-73.727,-71.225,-86.335
-81.685,-71.784,-74.73,-69.518,-86.087
-78.819,-72.096,-74.719,-75.994,-86.016
-75.05,-79.541,-75.127,-77.491,-86.233
-80.517,-68.698,-72.211,-68.351,-85.843
-78.946,-78.471,-76.419,-77.268,-85.1
-81.482,-67.662,-77.087,-69.28,-85.425
-77.794,-75.684,-76.421,-68.309,-85.589
-80.254,-69.155,-74.314,-77.619,-86.644
-75.009,-70.36,-74.701,-68.13,-85.425
-78.188,-81.531,-71.731,-74.24,-84.958
-81.701,-71.716,-76.884,-68.443,-85.039
-78.559,-70.981,-76.388,-73.948,-84.384
-73.433,-74.544,-77.882,-77.623,-85.691
-78.074,-65.155,-73.52,-77.954,-84.849
-80.494,-66.468,-73.466,-68.566,-85.233
-75.455,-73.533,-75.29,-74.055,-84.403
-75.417,-71.01,-73.506,-76.12,-85.55
-79.405,-67.557,-71.97,-72.445,-86.066
-78.549,-68.633,-69.283,-68.928,-85.37
-71.477,-68.306,-76.608,-68.711,-86.332
-74.609,-73.842,-76.294,-71.084,-85.869
-73.17,-68.181,-74.758,-67.128,-84.117
-73.194,-66.529,-71.528,-72.231,-84.966
-74.674,-71.207,-73.103,-68.403,-84.943
-79.464,-67.856,-73.872,-74.066,-72.942
-78.701,-65.164,-75.555,-74.005,-84.214
-73.005,-65.443,-74.358,-73.547,-83.91
-71.188,-63.797,-74.075,-77.496,-84.759
-76.13,-75.591,-73.914,-73.52,-85.206
-80.145,-69.959,-74.222,-68.353,-85.379
-77.429,-70.534,-71.942,-69.884,-85.726
-72.573,-71.118,-72.454,-75.446,-85.646
-71.961,-67.75,-72.252,-67.558,-86.649
-76.945,-71.721,-75.056,-72.953,-85.239
-84.021,-78.039,-72.135,-69.325,-81.094
-78.395,-75.68,-72.675,-73.334,-84.048
-76.765,-71.027,-69.657,-73.945,-84.944
-76.71,-79.507,-73.409,-70.643,-85.666
-77.914,-69.558,-71.068,-74.278,-83.753
-73.446,-76.729,-70.848,-75.732,-80.292
-77.579,-76.725,-76.338,-79.082,-84.156
-76.958,-76.122,-72.362,-73.872,-86.066
-73.859,-76.565,-73.951,-68.225,-85.992
-73.531,-72.685,-74.765,-77.668,-84.84
-75.761,-73.863,-77.095,-66.087,-85.215
-80.383,-77.603,-73.349,-70.237,-84.64
-80.808,-72.627,-78.904,-66.456,-86.18
-78.803,-72.961,-73.202,-74.594,-86.076
-78.57,-73.099,-67.034,-67.483,-85.786
-75.335,-69.672,-75.765,-72.204,-85.189
-78.931,-64.906,-75.166,-75.184,-86.007
-75.378,-71.314,-72.475,-72.683,-85.957
-76.6,-68.709,-72.802,-68.722,-85.522
-75.064,-66.201,-76.501,-70.61,-85.682
-73.127,-69.198,-74.066,-67.843,-86.329
-70.536,-67.477,-74.456,-73.715,-86.168
-76.179,-75.716,-74.196,-74.268,-83.612
-80.174,-78.828,-73.651,-72.967,-75.64
-79.343,-77.317,-73.042,-73.561,-84.695
-78.902,-75.747,-71.771,-73.889,-85.335
-76.507,-71.924,-72.942,-67.046,-86.889
-75.419,-68.918,-73.684,-74.278,-85.205
-73.023,-72.654,-68.909,-74.256,-73.902
-74.459,-72.111,-74.02,-67.008,-85.783
-80.044,-74.336,-71.895,-76.881,-86.003
-79.194,-67.417,-72.415,-67.489,-84.31
-80.17,-69.497,-70.451,-72.737,-85.835
-76.249,-70.837,-73.629,-73.706,-86.005
-80.692,-68.499,-71.84,-75.587,-85.534
-81.474,-64.299,-73.203,-73.249,-86.003
-77.199,-71.451,-72.504,-72.947,-86.605
-75.262,-69.657,-75.011,-66.833,-85.801
-73.55,-67.616,-72.426,-70.013,-86.141
-82.852,-72.688,-72.804,-67.427,-84.401
-78.031,-67.647,-69.697,-68.79,-83.16
-77.151,-69.226,-71.965,-76.523,-84.922
-80.407,-71.086,-73.664,-74.026,-84.594
-79.887,-71.683,-72.692,-78.716,-85.957
-79.229,-68.722,-73.299,-69.641,-84.261
-76.634,-73.962,-71.167,-69.601,-85.281
-78.981,-75.17,-68.781,-73.277,-84.077
-76.353,-73.71,-73.578,-68.936,-85.065
-76.287,-69.063,-72.109,-68.094,-86.415
-73.866,-71.455,-71.755,-73.06,-85.91
-71.656,-71.526,-73.582,-68.917,-84.992
-74.601,-69.705,-68.911,-69.473,-83.93
-73.117,-64.451,-69.078,-69.988,-84.795
-82.037,-80.542,-70.692,-71.098,-85.031
-73.231,-72.499,-73.16,-68.025,-85.689
-76.835,-66.36,-72.03,-67.582,-85.713
-81.269,-63.846,-73.701,-67.812,-85.746
-73.741,-69.927,-75.624,-71.144,-84.781
-79.183,-67.071,-71.162,-69.451,-85.853
-81.197,-70.196,-74.686,-69.55,-85.608
-79.442,-68.939,-71.577,-69.595,-84.446
-77.08,-68.585,-75.865,-69.869,-85.005
-76.652,-63.792,-76.196,-69.862,-85.02
-75.106,-65.861,-73.289,-76.616,-84.966
-77.515,-68.013,-74.821,-74.367,-85.29
-82.718,-64.91,-74.615,-69.932,-85.85
-77.881,-68.316,-74.564,-67.907,-84.986
-77.192,-68.802,-75.009,-67.626,-86.423
-75.669,-67.027,-74.124,-68.445,-84.525
-78.241,-68.192,-74.138,-75.666,-84.959
-77.963,-69.779,-75.473,-76.287,-86.263
-71.876,-71.858,-72.361,-69.034,-86.178
-76.417,-69.925,-72.668,-68.742,-86.245
-74.722,-68.007,-72.074,-68.277,-85.611
-72.478,-71.689,-73.638,-69.141,-84.569
-83.791,-65.033,-75.986,-71.164,-84.637
-78.312,-67.013,-75.709,-71.304,-85.337
-77.985,-62.52,-75.013,-71.19,-85.648
-73.634,-64.109,-74.258,-69.486,-86.131
-79.196,-65.74,-77.299,-69.141,-85.413
-80.736,-69.455,-73.418,-70.047,-85.507
-71.882,-66.787,-73.903,-76.73,-85.916
-75.189,-70.198,-74.214,-72.692,-84.705
-78.516,-70.079,-75.655,-73.269,-85.213
-76.213,-62.372,-76.379,-68.94,-85.002
-77.716,-60.922,-72.055,-68.664,-84.684
-76.879,-71.509,-74.611,-70.526,-86.184
-78.007,-68.393,-74,-70.265,-86.078
-72.438,-68.272,-76.381,-72.182,-85.261
-75.306,-70.541,-75.185,-71.609,-85.198
-74.644,-79.299,-75.074,-73.654,-85.803
-75.428,-68.325,-72.645,-68.692,-84.956
-77.308,-66.009,-74.006,-71.192,-84.947
-71.048,-72.57,-78.955,-70.364,-84.787
-74.322,-66.621,-76.883,-69.031,-85.265
-81.415,-68.848,-74.147,-69.458,-86.135
-74.122,-70.143,-77.889,-80.352,-84.037
-80.598,-73.43,-73.623,-75.669,-81.554
-77.891,-67.365,-74.585,-72.765,-71.558
-79.273,-66.691,-73.86,-75.939,-84.854
-77.689,-69.471,-78.92,-76.126,-85.427
-72.97,-68.277,-75.436,-70.94,-84.636
-77.892,-67.812,-72.872,-74.11,-85.834
-78.311,-67.472,-74.722,-72.487,-86.073
-77.451,-64.879,-74.201,-73.088,-85.714
-73,-63.02,-70.539,-73.796,-85.969
-79.204,-68.758,-72.051,-71.72,-85.018
-76.769,-62.521,-72.405,-69.115,-85.775
-78.065,-68.16,-73.641,-71.078,-85.03
-72.513,-66.002,-75.864,-79.817,-84.212
-75.924,-68.571,-73.59,-76.476,-85.1
-72.488,-65.664,-73.439,-74.761,-85.488
-76.722,-67.335,-69.005,-78.066,-87.072
-76.216,-67.956,-74.588,-71.819,-85.256
-78.514,-65.975,-76.871,-69.141,-85.527
-80.427,-70.19,-74.593,-68.88,-84.443
-74.807,-67.314,-77.509,-73.557,-84.86
-76.942,-67.368,-75.65,-76.016,-85.218
-71.927,-69.622,-73.347,-72.989,-84.474
-76.158,-68.414,-72.307,-72.457,-86.233
-79.042,-66.334,-72.164,-71.823,-85.667
-80.062,-68.654,-75.509,-76.554,-75.322
-72.845,-60.576,-74.989,-68.821,-85.905
-76.071,-67.356,-74.716,-69.067,-86.268
-73.813,-65.658,-74.704,-68.635,-84.709
-72.067,-67.767,-72.738,-78.772,-86.466
-80.994,-69.167,-72.96,-68.769,-85.843
-73.663,-71.89,-73.674,-77.743,-85.369
-80.682,-70.01,-72.157,-74.881,-85.767
-80.063,-67.725,-74.382,-69.137,-84.454
-80.336,-71.338,-71.238,-72.386,-85.554
-77.837,-69.749,-71.153,-75.773,-85.946
-80.303,-65.424,-72.497,-69.184,-76.717
-75.194,-68.713,-71.027,-69.379,-74.534
-76.122,-68.389,-72.432,-75.046,-85.375
-75.78,-66.531,-73.614,-73.296,-85.898
-80.6,-71.938,-72.188,-73.143,-85.348
-78.163,-68.918,-79.87,-69.713,-83.976
-71.516,-65.886,-71.094,-69.183,-86.7
-76.146,-72.542,-71.234,-69.825,-86.147
-75.193,-66.962,-71.147,-69.371,-85.895
-76.28,-71.789,-73.508,-69.555,-85.56
-80.507,-70.03,-74.231,-66.227,-86.3
-76.72,-68.472,-72.031,-77.754,-85.486
-76.225,-70.4,-70.969,-77.412,-86.785
-74.499,-71.788,-73.395,-73.78,-85.035
-75.428,-66.536,-72.877,-73.766,-85.22
-72.931,-69.466,-75.5,-74.009,-86.368
-75.962,-67.376,-72.461,-74.292,-86.272
-80.971,-70.543,-73.121,-75.315,-84.688
-71.833,-68.919,-71.99,-76.073,-85.83
-76.989,-69.133,-71.411,-74.419,-85.962
-76.468,-73.306,-70.388,-69.302,-84.742
-81.175,-68.562,-71.003,-74.849,-84.937
-73.796,-76.134,-75.962,-75.284,-85.025
-81.835,-70.213,-71.175,-70.197,-74.548
-79.757,-70.453,-73.188,-74.345,-84.578
-76.93,-68.428,-73.07,-69.743,-86.05
-73.378,-68.347,-73.971,-75.596,-86.121
-76.613,-65.231,-71.329,-70.071,-85.325
-80.574,-71.705,-73.374,-70.044,-85.377
-72.287,-66.382,-73.406,-66.79,-85.376
-81.155,-67.406,-73.484,-75.309,-84.789
-73.773,-66.497,-75.247,-69.858,-85.685
-73.189,-66.702,-73.822,-75.227,-85.929
-74.861,-68.735,-75.437,-73.355,-85.557
-75.961,-66.005,-74.994,-73.406,-85.323
-74.711,-67.125,-72.966,-69.418,-85.777
-75.644,-68.639,-74.756,-75.157,-85.212
-74.127,-66.766,-72.974,-69.787,-86.167
-72.121,-70.879,-74.242,-69.708,-85.373
-72.499,-73.315,-72.859,-69.926,-85.735
-77.938,-73.09,-72.831,-73.913,-85.666
-75.889,-70.612,-70.227,-75.452,-85.413
-77.705,-66.721,-70.345,-69.484,-85.606
-74.6,-64.649,-72.661,-77.286,-85.286
-78.22,-72.353,-73.249,-69.307,-85.441
-81.418,-68.235,-73.168,-69.088,-85.518
-75.649,-68.619,-72.146,-68.23,-84.951
-74.561,-70.142,-73.195,-69.028,-74.046
-76.893,-70.246,-72.128,-69.239,-86.167
-74.55,-73.619,-72.733,-68.599,-84.94
-78.064,-67.582,-69.519,-69.448,-84.445
-75.312,-62.426,-74.223,-74.294,-85.259
-75.634,-72.337,-72.747,-76.603,-85.419
-74.453,-67.732,-71.287,-74.525,-85.193
-75.653,-67.269,-72.147,-72.067,-83.698
-72.493,-67.408,-69.233,-72.836,-85.881
-76.255,-71.958,-73.661,-74.13,-86.239
-77.739,-69.908,-70.869,-69.191,-83.881
-77.604,-64.122,-70.491,-76.441,-73.773
-81.1,-65.025,-72.761,-69.462,-86.088
-80.737,-63.289,-71.725,-69.457,-83.916
-75.325,-63.417,-68.717,-69.306,-85.318
-70.887,-65.856,-72.682,-69.381,-86.647
-75.923,-66.279,-70.388,-75.164,-85.567
-74.377,-67.547,-71.124,-74.235,-84.795
-73.089,-67.259,-73.971,-74.73,-83.658
-75.89,-67.322,-72.347,-74.066,-85.686
-74.947,-62.182,-72.369,-69.93,-74.286
-71.356,-66.233,-75.661,-77.568,-86.185
-71.316,-66.59,-69.262,-73.941,-86.811
-72.44,-67.314,-70.389,-75.678,-85.651
-77.516,-64.733,-71.846,-75.21,-85.408
-74.812,-69.881,-71.16,-76.52,-85.998
-72.282,-67.731,-72.034,-79.689,-85.815
-72.272,-65.411,-70.273,-74.966,-85.465
-80.146,-64.64,-73.382,-73.54,-71.243
-76.151,-65.324,-72.823,-76.042,-85.693
-76.947,-67.867,-72.786,-79.581,-85.691
-71.447,-68.167,-68.896,-69.557,-84.547
-79.809,-69.906,-74.251,-69.411,-85.26
-78.258,-63.811,-69.532,-65.883,-84.804
-80.93,-66.747,-71.384,-78.004,-86.482
-74.993,-66.682,-72.668,-76.562,-84.799
-76.554,-72.487,-73.067,-78.723,-83.065
-75.029,-71.196,-72.697,-68.118,-85.235
-80.811,-66.27,-72.482,-68.686,-85.233
-71.964,-67.442,-69.526,-69.041,-86.752
-78.935,-65.184,-72.558,-70.916,-85.663
-77.55,-64.179,-72.22,-68.073,-84.465
